Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Log_Total_Income,Log_LoanAmount
LP_R03159,Male,No,1,Not Graduate,No,897,2658,136,120,0.0,Rural,N,3555,8.176391596633795,4.919980925828125
LP_A02773,Female,Yes,0,Not Graduate,No,9450,2671,157,360,1.0,Rural,Y,12121,9.402777262511231,5.062595033026967
LP_R03026,Male,Yes,0,Graduate,No,1863,1507,159,360,1.0,Rural,N,3370,8.12296471523406,5.075173815233827
LP_A04059,Male,Yes,3+,Not Graduate,No,7547,1845,66,240,1.0,Urban,Y,9392,9.147720009994515,4.204692619390966
LP_R02948,Male,No,0,Not Graduate,No,3063,632,249,240,0.0,Rural,N,3695,8.215006432761575,5.521460917862246
LP_A08721,Male,No,0,Graduate,Yes,6011,3366,143,360,1.0,Semiurban,Y,9377,9.146121799649531,4.969813299576001
LP_A00090,Female,Yes,0,Graduate,No,8537,3715,181,360,1.0,Semiurban,Y,12252,9.413526083949446,5.204006687076795
LP_A01987,Female,Yes,0,Graduate,No,8738,1783,219,360,1.0,Semiurban,Y,10521,9.261223582290752,5.393627546352362
LP_R07052,Male,Yes,3+,Graduate,Yes,1190,760,318,300,0.0,Semiurban,N,1950,7.576097340623111,5.765191102784844
LP_R07784,Male,No,2,Not Graduate,Yes,3788,0,294,120,0.0,Semiurban,N,3788,8.239857411018601,5.68697535633982
LP_R07745,Female,Yes,3+,Graduate,No,5071,2313,247,240,0.0,Rural,N,7384,8.90720619496548,5.5134287461649825
LP_A07279,Male,Yes,0,Graduate,No,10000,1696,153,240,1.0,Semiurban,Y,11696,9.367087677650707,5.0369526024136295
LP_R03162,Female,No,1,Graduate,No,1327,324,217,240,0.0,Urban,N,1651,7.409741954080923,5.384495062789089
LP_A02672,Female,No,1,Graduate,No,6731,1889,131,180,1.0,Semiurban,Y,8620,9.061956366209925,4.882801922586371
LP_R00309,Female,Yes,3+,Graduate,Yes,982,1052,130,120,0.0,Rural,N,2034,7.618251097876695,4.875197323201151
LP_R01129,Male,Yes,0,Graduate,Yes,965,0,298,360,1.0,Rural,N,965,6.873163834212518,5.700443573390687
LP_A09080,Female,Yes,2,Not Graduate,No,5675,2278,92,300,1.0,Semiurban,Y,7953,8.981430225767635,4.532599493153256
LP_A09175,Male,No,3+,Graduate,No,6582,2563,59,360,1.0,Rural,Y,9145,9.121071904218,4.0943445622221
LP_R05124,Female,No,2,Graduate,Yes,5400,555,150,360,0.0,Semiurban,N,5955,8.6921543938039,5.017279836814924
LP_A07192,Female,No,0,Graduate,No,4813,1144,129,360,1.0,Urban,Y,5957,8.692490133273228,4.867534450455582
LP_A09517,Female,Yes,3+,Graduate,No,8150,3879,157,360,1.0,Semiurban,Y,12029,9.395158808968725,5.062595033026967
LP_R08691,Female,No,1,Not Graduate,Yes,3732,1761,237,180,0.0,Urban,N,5493,8.611411866655219,5.472270673671475
LP_A05043,Female,Yes,0,Graduate,No,10374,2628,116,360,1.0,Semiurban,Y,13002,9.47293537905132,4.762173934797756
LP_A02925,Female,Yes,2,Graduate,No,7397,2980,205,240,1.0,Urban,Y,10377,9.247443459927686,5.327876168789581
LP_R06342,Male,Yes,1,Not Graduate,No,1445,2126,200,120,0.0,Urban,N,3571,8.18088094199639,5.303304908059076
LP_A08185,Male,No,1,Not Graduate,Yes,12593,4527,171,120,1.0,Urban,Y,17120,9.748061059204817,5.147494476813453
LP_R01406,Male,No,3+,Not Graduate,No,7654,126,144,240,0.0,Semiurban,N,7780,8.95944014361693,4.976733742420574
LP_A05884,Female,Yes,2,Graduate,No,7883,3179,67,360,1.0,Urban,Y,11062,9.311361486034912,4.219507705176107
LP_A02341,Male,Yes,1,Graduate,No,4794,2979,128,300,1.0,Rural,Y,7773,8.958540111412168,4.859812404361672
LP_R07656,Female,No,2,Not Graduate,No,4063,0,152,120,0.0,Rural,N,4063,8.309922989258318,5.030437921392435
LP_R01744,Female,Yes,3+,Not Graduate,Yes,2205,2416,295,360,0.0,Rural,N,4621,8.438582790834326,5.69035945432406
LP_R07465,Female,No,1,Graduate,No,4555,599,102,120,0.0,Urban,N,5154,8.54772239645106,4.634728988229636
LP_A06589,Male,Yes,0,Not Graduate,No,3879,3455,103,300,1.0,Semiurban,Y,7334,8.900412690577083,4.6443908991413725
LP_R03780,Female,Yes,3+,Graduate,No,5371,1414,286,300,1.0,Urban,N,6785,8.822616945344176,5.659482215759621
LP_R05591,Female,Yes,3+,Not Graduate,Yes,4195,1287,144,360,0.0,Semiurban,N,5482,8.609407675404048,4.976733742420574
LP_A00627,Female,Yes,2,Graduate,No,8150,2545,145,180,1.0,Rural,Y,10695,9.27762511878178,4.983606621708336
LP_R06440,Female,No,1,Not Graduate,No,3421,231,259,240,0.0,Urban,N,3652,8.203304026795282,5.560681631015528
LP_R03139,Male,Yes,0,Not Graduate,No,5536,0,117,180,1.0,Semiurban,N,5536,8.619208116822968,4.770684624465665
LP_R03272,Male,Yes,1,Graduate,No,813,31,130,120,0.0,Urban,N,844,6.739336627357174,4.875197323201151
LP_R02436,Male,Yes,1,Not Graduate,No,2199,856,274,300,1.0,Urban,N,3055,8.024862150286411,5.616771097666572
LP_A07545,Female,Yes,2,Graduate,No,7622,2202,180,240,1.0,Rural,Y,9824,9.192685436737461,5.198497031265826
LP_R05943,Female,Yes,0,Not Graduate,No,3011,1271,130,120,0.0,Rural,N,4282,8.36240897761537,4.875197323201151
LP_A04765,Male,Yes,0,Graduate,No,7397,2640,189,240,1.0,Rural,Y,10037,9.214133170214879,5.247024072160486
LP_A09793,Female,Yes,0,Graduate,No,6967,2518,140,360,1.0,Rural,Y,9485,9.157572306437528,4.948759890378168
LP_A03672,Male,Yes,0,Not Graduate,No,5975,2249,125,300,1.0,Rural,Y,8224,9.014933575633572,4.836281906951478
LP_R08425,Female,No,2,Not Graduate,No,3654,2668,141,120,0.0,Urban,N,6322,8.751949058058614,4.955827057601261
LP_A00128,Female,Yes,2,Graduate,No,7312,3534,149,360,1.0,Semiurban,Y,10846,9.291643823040218,5.0106352940962555
LP_R07936,Female,No,0,Graduate,No,3898,1846,200,360,0.0,Urban,N,5744,8.656085190282855,5.303304908059076
LP_R06726,Male,Yes,0,Not Graduate,Yes,4496,1018,277,120,0.0,Urban,N,5514,8.615226931687603,5.627621113690637
LP_R08683,Female,No,0,Graduate,Yes,1974,754,246,300,1.0,Urban,N,2728,7.911690520708339,5.5093883366279774
LP_A04182,Male,Yes,3+,Graduate,No,7684,2570,122,360,0.0,Urban,Y,10254,9.235520670506482,4.812184355372417
LP_A07299,Male,Yes,2,Graduate,No,3692,1817,106,360,1.0,Rural,Y,5509,8.61431990214696,4.672828834461906
LP_R03782,Male,Yes,1,Graduate,No,5130,116,247,360,1.0,Urban,N,5246,8.565411763686711,5.5134287461649825
LP_R02427,Male,No,2,Not Graduate,No,804,328,52,180,0.0,Semiurban,N,1132,7.0326242610280065,3.970291913552122
LP_A06995,Female,Yes,0,Graduate,No,6949,1434,88,360,1.0,Urban,Y,8383,9.034080406560824,4.48863636973214
LP_R06952,Female,Yes,3+,Not Graduate,Yes,4862,160,140,360,0.0,Rural,N,5022,8.521782643750045,4.948759890378168
LP_A02398,Male,Yes,0,Graduate,Yes,12899,1958,228,120,1.0,Rural,Y,14857,9.606293719711752,5.43372200355424
LP_A06305,Female,Yes,2,Graduate,Yes,14319,2030,183,180,1.0,Urban,Y,16349,9.701983176325399,5.214935757608986
LP_R08592,Female,No,2,Graduate,Yes,2373,1937,219,360,0.0,Semiurban,N,4310,8.368925174747135,5.393627546352362
LP_R06981,Female,No,1,Not Graduate,No,3013,0,308,120,0.0,Rural,N,3013,8.01102337918644,5.733341276897746
LP_R02392,Male,Yes,1,Not Graduate,No,3602,1053,79,360,1.0,Semiurban,N,4655,8.445911989411274,4.382026634673881
LP_R02747,Male,Yes,0,Not Graduate,No,3580,0,155,120,0.0,Urban,N,3580,8.183397369998433,5.049856007249537
LP_A01186,Female,No,0,Graduate,No,5349,1534,200,240,1.0,Urban,Y,6883,8.83695515733143,5.303304908059076
LP_A00270,Female,Yes,0,Graduate,No,7387,4059,131,360,1.0,Urban,Y,11446,9.345482965918476,4.882801922586371
LP_R05472,Female,No,2,Graduate,Yes,4134,114,258,120,0.0,Semiurban,N,4248,8.354438940114811,5.556828061699537
LP_R00703,Female,No,0,Not Graduate,Yes,3126,349,317,120,0.0,Rural,N,3475,8.153637486385282,5.762051382780177
LP_A03354,Male,Yes,0,Not Graduate,No,10205,4492,198,300,1.0,Urban,Y,14697,9.595466709088816,5.293304824724492
LP_R00169,Male,Yes,1,Graduate,No,817,152,305,240,0.0,Urban,N,969,6.877296071497429,5.723585101952381
LP_A05314,Male,No,0,Graduate,No,5494,2393,91,240,1.0,Semiurban,Y,7887,8.973097896282471,4.5217885770490405
LP_A09220,Male,No,2,Graduate,No,7788,690,104,120,1.0,Rural,Y,8478,9.045347797304004,4.653960350157523
LP_A04247,Male,Yes,0,Graduate,No,10258,2015,161,240,1.0,Rural,Y,12273,9.415238482949043,5.087596335232384
LP_R09571,Female,Yes,3+,Graduate,No,2691,1659,102,180,1.0,Semiurban,N,4350,8.37816098272068,4.634728988229636
LP_R01273,Male,Yes,0,Graduate,No,3108,693,253,180,0.0,Semiurban,N,3801,8.243282523048375,5.537334267018537
LP_A09107,Male,Yes,1,Graduate,No,5664,1740,113,360,1.0,Rural,Y,7404,8.909910726701899,4.736198448394496
LP_A09497,Female,Yes,3+,Not Graduate,No,8203,1260,150,360,1.0,Semiurban,Y,9463,9.155250405658222,5.017279836814924
LP_A01096,Female,Yes,0,Graduate,No,7067,1673,176,240,1.0,Urban,Y,8740,9.075779878580487,5.176149732573829
LP_R01241,Male,Yes,0,Not Graduate,Yes,3430,2462,222,240,0.0,Semiurban,N,5892,8.681520484837913,5.407171771460119
LP_R04965,Male,No,1,Graduate,No,559,1025,330,360,0.0,Semiurban,N,1584,7.368339686311381,5.802118375377063
LP_A06653,Female,Yes,0,Graduate,No,2945,2566,85,240,1.0,Urban,Y,5511,8.614682812693495,4.454347296253507
LP_R01159,Male,No,3+,Graduate,No,4550,1445,115,360,1.0,Urban,N,5995,8.698847859222488,4.7535901911063645
LP_A01273,Male,Yes,1,Graduate,No,6953,958,175,120,1.0,Semiurban,Y,7911,8.976135873302548,5.170483995038151
LP_A05698,Male,No,3+,Graduate,No,3995,3196,118,300,1.0,Rural,Y,7191,8.880724576151456,4.77912349311153
LP_R05137,Male,No,0,Not Graduate,Yes,1590,306,368,240,0.0,Rural,N,1896,7.5480289699350145,5.910796644040527
LP_R09859,Male,No,1,Graduate,No,4578,0,171,120,1.0,Rural,N,4578,8.429235912657095,5.147494476813453
LP_A08728,Female,Yes,0,Graduate,No,5069,1944,60,360,1.0,Urban,Y,7013,8.855663430700124,4.110873864173311
LP_R00988,Male,Yes,0,Graduate,Yes,1487,0,263,240,0.0,Urban,N,1487,7.305188215393037,5.575949103146316
LP_A06797,Male,Yes,3+,Graduate,No,7246,2339,126,360,1.0,Semiurban,Y,9585,9.168058979719577,4.844187086458591
LP_A09590,Female,No,0,Graduate,No,5484,2480,188,300,1.0,Urban,Y,7964,8.98281222234415,5.241747015059643
LP_A06615,Male,No,0,Graduate,No,1349,1662,143,360,1.0,Urban,Y,3011,8.010359588919783,4.969813299576001
LP_A03358,Female,Yes,0,Graduate,Yes,4260,332,224,360,1.0,Semiurban,Y,4592,8.432288684325794,5.41610040220442
LP_A07755,Female,No,1,Graduate,No,9047,4823,182,300,1.0,Urban,Y,13870,9.53755560876329,5.209486152841421
LP_A00183,Male,No,0,Graduate,No,3836,4550,124,120,1.0,Rural,Y,8386,9.034438166984412,4.8283137373023015
LP_R05829,Male,No,3+,Not Graduate,Yes,3413,1388,117,240,0.0,Urban,N,4801,8.4767877767812,4.770684624465665
LP_R02654,Male,Yes,2,Not Graduate,No,1849,1449,196,300,0.0,Urban,N,3298,8.101374671228582,5.2832037287379885
LP_R06873,Male,Yes,3+,Not Graduate,Yes,2481,1619,129,120,0.0,Rural,N,4100,8.31898612539206,4.867534450455582
LP_A09114,Female,Yes,0,Graduate,Yes,11380,1896,132,180,1.0,Urban,Y,13276,9.493788493895902,4.890349128221754
LP_R06900,Male,Yes,1,Graduate,No,5191,529,210,360,0.0,Rural,N,5720,8.651898894268529,5.351858133476067
LP_A04005,Female,Yes,0,Graduate,No,9113,2794,173,360,1.0,Rural,Y,11907,9.384965722135666,5.159055299214529
LP_R05235,Female,No,3+,Not Graduate,Yes,1984,0,147,300,0.0,Semiurban,N,1984,7.59337419312129,4.997212273764115
LP_A06513,Male,Yes,0,Graduate,No,6554,3311,91,360,1.0,Urban,Y,9865,9.196849781793684,4.5217885770490405
LP_A04567,Male,No,1,Graduate,No,4535,4160,147,240,1.0,Semiurban,Y,8695,9.070618428801046,4.997212273764115
LP_R03255,Male,Yes,3+,Graduate,No,1141,1128,242,180,0.0,Rural,N,2269,7.727535110475448,5.493061443340548
LP_A06603,Male,No,0,Not Graduate,No,3992,1361,134,360,1.0,Rural,Y,5353,8.585599224080298,4.90527477843843
LP_R00686,Male,Yes,2,Graduate,No,2837,1429,305,300,0.0,Semiurban,N,4266,8.358666283188,5.723585101952381
LP_R00848,Female,No,3+,Graduate,Yes,2197,787,53,120,0.0,Semiurban,N,2984,8.001355025826703,3.9889840465642745
LP_R08547,Male,Yes,3+,Not Graduate,No,4911,262,122,300,0.0,Urban,N,5173,8.551401362745974,4.812184355372417
LP_R07355,Female,Yes,3+,Graduate,No,2156,90,198,360,0.0,Rural,N,2246,7.717351272185329,5.293304824724492
LP_A01961,Male,Yes,2,Graduate,No,11176,1609,127,360,1.0,Urban,Y,12785,9.456106101326672,4.852030263919617
LP_A04992,Female,Yes,0,Graduate,No,6790,2811,185,360,1.0,Semiurban,Y,9601,9.169726689090886,5.225746673713202
LP_A04891,Female,Yes,0,Graduate,Yes,9229,1115,146,180,1.0,Rural,Y,10344,9.244258590179644,4.990432586778736
LP_R04330,Female,No,2,Graduate,No,1367,1297,97,120,0.0,Semiurban,N,2664,7.887959336599945,4.584967478670572
LP_R04007,Female,Yes,2,Graduate,No,5002,0,20,240,0.0,Urban,N,5002,8.517793011488205,3.044522437723423
LP_A08039,Male,No,2,Graduate,No,8654,1952,147,240,1.0,Rural,Y,10606,9.26926943950547,4.997212273764115
LP_A05869,Female,Yes,0,Graduate,Yes,8612,2987,105,240,1.0,Rural,Y,11599,9.358760377094455,4.663439094112067
LP_A09570,Female,Yes,0,Not Graduate,No,10118,3117,62,360,1.0,Semiurban,Y,13235,9.490695669041504,4.143134726391533
LP_R04587,Female,Yes,0,Not Graduate,No,3152,1047,318,180,0.0,Urban,N,4199,8.34283980427146,5.765191102784844
LP_A05305,Male,No,1,Graduate,No,10178,1729,142,300,1.0,Urban,Y,11907,9.384965722135666,4.962844630259907
LP_A06226,Female,No,0,Graduate,No,5997,1783,179,360,1.0,Rural,Y,7780,8.95944014361693,5.19295685089021
LP_R07397,Male,No,0,Graduate,No,3164,0,136,360,0.0,Rural,N,3164,8.059908334578276,4.919980925828125
LP_R00939,Male,No,1,Not Graduate,No,4604,285,220,120,0.0,Rural,N,4889,8.494947582468917,5.3981627015177525
LP_R06883,Female,No,0,Not Graduate,No,1772,0,135,240,0.0,Rural,N,1772,7.480428306074208,4.912654885736052
LP_A01251,Female,Yes,0,Graduate,No,12620,1283,50,360,1.0,Semiurban,Y,13903,9.539931847505173,3.9318256327243257
LP_A03176,Female,Yes,0,Not Graduate,No,3664,2302,174,180,0.0,Urban,Y,5966,8.693999567522082,5.1647859739235145
LP_R03264,Male,No,3+,Not Graduate,No,3249,613,199,180,0.0,Urban,N,3862,8.259199362666282,5.298317366548036
LP_A03359,Male,Yes,0,Not Graduate,Yes,8700,1335,45,240,1.0,Rural,Y,10035,9.213933907486313,3.828641396489095
LP_R08393,Male,Yes,0,Graduate,No,4088,455,144,360,1.0,Rural,N,4543,8.421562960400987,4.976733742420574
LP_R05760,Male,Yes,3+,Not Graduate,No,3842,1820,192,240,1.0,Urban,N,5662,8.641709066113805,5.262690188904886
LP_R03580,Male,No,0,Not Graduate,No,2347,444,139,180,0.0,Rural,N,2791,7.934513463882263,4.941642422609304
LP_R09449,Female,No,2,Not Graduate,No,3438,704,118,300,0.0,Rural,N,4142,8.329175442077402,4.77912349311153
LP_R08610,Female,Yes,3+,Graduate,Yes,4931,1115,137,240,0.0,Urban,N,6046,8.707317560273212,4.927253685157205
LP_A06320,Male,Yes,0,Graduate,No,9137,2684,195,360,1.0,Semiurban,Y,11821,9.377717481384314,5.278114659230517
LP_R01481,Female,Yes,0,Not Graduate,Yes,5178,0,177,240,0.0,Semiurban,N,5178,8.552367266423891,5.181783550292085
LP_R08992,Male,Yes,2,Graduate,Yes,4898,1936,269,180,0.0,Urban,N,6834,8.82981174915805,5.598421958998375
LP_A07411,Female,No,0,Graduate,No,8507,1861,122,300,1.0,Semiurban,Y,10368,9.246575864558277,4.812184355372417
LP_A07538,Male,Yes,3+,Not Graduate,No,12688,2563,196,360,1.0,Rural,Y,15251,9.632465920977454,5.2832037287379885
LP_R02580,Female,No,2,Not Graduate,Yes,4549,0,213,300,0.0,Urban,N,4549,8.422882511944996,5.365976015021851
LP_R08923,Male,Yes,1,Graduate,No,3381,220,268,180,0.0,Rural,N,3601,8.189244525735901,5.594711379601839
LP_R09203,Male,No,1,Graduate,No,3469,0,205,180,0.0,Rural,N,3469,8.151909872940905,5.327876168789581
LP_R02225,Male,No,3+,Graduate,No,3950,0,117,180,1.0,Urban,N,3950,8.281723990411392,4.770684624465665
LP_A01051,Male,No,0,Graduate,No,6968,3664,116,360,1.0,Urban,Y,10632,9.271717651651086,4.762173934797756
LP_R02261,Female,No,3+,Not Graduate,No,3003,526,239,120,0.0,Semiurban,N,3529,8.169053149927343,5.480638923341991
LP_R04519,Male,No,0,Graduate,Yes,4352,1339,264,120,0.0,Rural,N,5691,8.646816959209742,5.579729825986222
LP_R01410,Female,Yes,0,Graduate,Yes,2136,1153,164,360,0.0,Semiurban,N,3289,8.098642843759418,5.10594547390058
LP_A09221,Male,No,3+,Not Graduate,No,8133,3791,84,360,1.0,Urban,Y,11924,9.386392315756542,4.442651256490317
LP_A08464,Male,Yes,0,Graduate,No,3240,1749,163,360,1.0,Urban,Y,4989,8.515191188745565,5.099866427824199
LP_R00234,Male,No,2,Not Graduate,No,3688,2502,270,240,0.0,Urban,N,6190,8.730851903519232,5.602118820879701
LP_A04763,Female,No,0,Graduate,No,6788,3963,80,360,1.0,Semiurban,Y,10751,9.282847062762931,4.394449154672439
LP_A09062,Female,Yes,1,Graduate,No,9639,3569,176,360,1.0,Urban,Y,13208,9.488653694423864,5.176149732573829
LP_A01874,Female,No,0,Graduate,Yes,7603,3271,162,300,1.0,Urban,Y,10874,9.294221855956884,5.093750200806762
LP_R06682,Male,Yes,0,Graduate,Yes,2728,1164,247,360,0.0,Semiurban,N,3892,8.266935347610456,5.5134287461649825
LP_A09278,Female,No,0,Graduate,Yes,8534,1467,143,360,1.0,Urban,Y,10001,9.21054035197885,4.969813299576001
LP_A09665,Male,Yes,0,Graduate,Yes,7863,2933,131,300,1.0,Urban,Y,10796,9.28702359674714,4.882801922586371
LP_A07282,Male,Yes,2,Not Graduate,Yes,8005,871,112,120,1.0,Urban,Y,8876,9.09121894106832,4.727387818712341
LP_R01412,Female,Yes,1,Not Graduate,No,3546,981,222,300,1.0,Rural,N,4527,8.41803561988302,5.407171771460119
LP_A09008,Female,Yes,0,Graduate,No,7024,1966,161,180,0.0,Rural,Y,8990,9.103979355984773,5.087596335232384
LP_A06999,Male,Yes,0,Graduate,No,8196,1769,119,360,1.0,Semiurban,Y,9965,9.20693457884135,4.787491742782046
LP_R00378,Female,No,3+,Graduate,No,3127,0,247,180,0.0,Semiurban,N,3127,8.048149101665201,5.5134287461649825
LP_R03682,Male,Yes,3+,Graduate,No,2104,322,205,240,0.0,Rural,N,2426,7.794411205726601,5.327876168789581
LP_A04322,Female,Yes,0,Graduate,No,7531,2514,186,300,0.0,Rural,Y,10045,9.21492982430999,5.231108616854587
LP_R09289,Male,Yes,1,Not Graduate,Yes,6338,14,216,240,0.0,Rural,N,6352,8.756682421266532,5.37989735354046
LP_A09448,Male,Yes,0,Graduate,No,7311,1167,150,360,1.0,Urban,Y,8478,9.045347797304004,5.017279836814924
LP_A05831,Female,Yes,0,Graduate,No,6059,1843,170,360,1.0,Semiurban,Y,7902,8.974997713204976,5.14166355650266
LP_R08062,Male,No,2,Graduate,No,5362,788,314,240,0.0,Rural,N,6150,8.724369949208368,5.752572638825633
LP_R06473,Male,Yes,3+,Not Graduate,No,2882,754,159,120,0.0,Rural,N,3636,8.19891444498699,5.075173815233827
LP_R05931,Male,No,1,Graduate,Yes,400,1352,228,180,1.0,Semiurban,N,1752,7.469083884921234,5.43372200355424
LP_A08684,Female,No,0,Not Graduate,No,1339,1571,60,360,1.0,Rural,Y,2910,7.976251943745623,4.110873864173311
LP_A08100,Male,Yes,1,Graduate,No,6732,1670,136,360,1.0,Urban,Y,8402,9.036344063928219,4.919980925828125
LP_R02901,Female,Yes,0,Not Graduate,No,400,1774,196,120,0.0,Semiurban,N,2174,7.684783943522785,5.2832037287379885
LP_R03233,Male,No,2,Graduate,Yes,3892,308,240,180,0.0,Urban,N,4200,8.343077871169383,5.484796933490655
LP_R02629,Male,No,2,Not Graduate,Yes,3938,921,330,360,0.0,Urban,N,4859,8.48879371689454,5.802118375377063
LP_A04485,Male,Yes,0,Graduate,No,7245,1660,179,120,0.0,Rural,Y,8905,9.094480485881647,5.19295685089021
LP_A09783,Male,Yes,0,Graduate,No,8169,1692,105,360,1.0,Rural,Y,9861,9.196444266784072,4.663439094112067
LP_R01670,Female,Yes,2,Not Graduate,No,2941,764,233,240,0.0,Semiurban,N,3705,8.217708406845306,5.455321115357702
LP_A08615,Female,No,3+,Graduate,Yes,8834,2221,155,360,1.0,Semiurban,Y,11055,9.310728546007452,5.049856007249537
LP_A03924,Female,Yes,0,Not Graduate,No,3124,2405,137,240,1.0,Semiurban,Y,5529,8.61794309451638,4.927253685157205
LP_A09940,Female,Yes,0,Graduate,No,10853,2169,191,300,1.0,Semiurban,Y,13022,9.474472303967703,5.2574953720277815
LP_R09498,Male,Yes,1,Not Graduate,No,4167,0,244,360,1.0,Semiurban,N,4167,8.335191583433202,5.501258210544727
LP_R08723,Male,Yes,3+,Not Graduate,Yes,4252,0,97,180,0.0,Urban,N,4252,8.355379895253634,4.584967478670572
LP_R06424,Female,Yes,2,Not Graduate,Yes,1958,541,241,240,0.0,Semiurban,N,2499,7.824046010856292,5.488937726156687
LP_R05658,Male,Yes,1,Graduate,Yes,3140,0,192,360,0.0,Rural,N,3140,8.052296499538647,5.262690188904886
LP_R07561,Female,Yes,3+,Not Graduate,No,2718,2109,235,180,0.0,Semiurban,N,4827,8.482187582217422,5.4638318050256105
LP_R05198,Female,No,0,Graduate,Yes,818,859,291,360,0.0,Semiurban,N,1677,7.425357887027151,5.676753802268282
LP_A07850,Male,Yes,1,Graduate,No,6451,771,152,360,1.0,Urban,Y,7222,8.885025658050846,5.030437921392435
LP_R00854,Female,No,2,Graduate,No,4351,1490,240,120,0.0,Urban,N,5841,8.672828482947686,5.484796933490655
LP_R02426,Male,Yes,1,Not Graduate,No,1577,1670,188,360,0.0,Rural,N,3247,8.085794701281568,5.241747015059643
LP_R08845,Male,No,1,Not Graduate,Yes,4637,931,164,120,1.0,Rural,N,5568,8.624970783589669,5.10594547390058
LP_A03113,Female,Yes,0,Not Graduate,No,6640,1941,195,360,1.0,Semiurban,Y,8581,9.05742226555147,5.278114659230517
LP_A03303,Male,Yes,2,Graduate,No,6600,2141,135,360,0.0,Rural,Y,8741,9.07589427542326,4.912654885736052
LP_R04442,Male,No,1,Not Graduate,No,400,16,319,300,0.0,Rural,N,416,6.0330862217988015,5.768320995793772
LP_A09536,Male,Yes,0,Graduate,No,6811,1540,183,360,1.0,Semiurban,Y,8351,9.03025631012242,5.214935757608986
LP_R03579,Male,No,0,Not Graduate,No,3656,107,206,180,0.0,Semiurban,N,3763,8.23323750070527,5.332718793265369
LP_R05549,Male,Yes,0,Not Graduate,No,2025,0,319,120,0.0,Semiurban,N,2025,7.613818684808629,5.768320995793772
LP_A01690,Female,No,1,Graduate,No,8389,2137,154,360,1.0,Rural,Y,10526,9.261698664251325,5.043425116919247
LP_R05779,Female,No,3+,Graduate,No,3225,1396,337,240,0.0,Rural,N,4621,8.438582790834326,5.823045895483019
LP_R01143,Male,Yes,2,Not Graduate,Yes,400,0,119,120,0.0,Urban,N,400,5.993961427306569,4.787491742782046
LP_A05048,Female,No,0,Graduate,No,10046,1417,71,360,1.0,Urban,Y,11463,9.346966969508008,4.276666119016055
LP_R07384,Female,No,3+,Not Graduate,No,4374,1877,30,360,0.0,Rural,N,6251,8.740656691541368,3.4339872044851463
LP_A07117,Male,No,0,Graduate,Yes,9974,1977,97,240,1.0,Urban,Y,11951,9.388653907372598,4.584967478670572
LP_A03308,Male,Yes,0,Graduate,No,8034,2096,195,180,0.0,Semiurban,Y,10130,9.223355309053677,5.278114659230517
LP_A01504,Male,Yes,0,Not Graduate,No,4611,2680,103,360,1.0,Rural,Y,7291,8.894533135798554,4.6443908991413725
LP_R04475,Female,Yes,0,Graduate,No,3782,1011,33,180,1.0,Semiurban,N,4793,8.475120414994329,3.5263605246161616
LP_A01806,Female,No,0,Graduate,Yes,4535,3216,137,300,1.0,Rural,Y,7751,8.955706153570603,4.927253685157205
